race_id,Horse Name,first_start,num_horses,Num,Age,Gender,Barrier,race_distance,Career ROI,Best Fixed Odds,Dry Track Strike Rate,Wet Track Strike Rate,Average Prize Money,Career Place Strike Rate,Weight,Career Strike Rate,This Condition Strike Rate,This Condition Place Strike Rate,Jockey Last 100 Avg Horse Earnings,Jockey Last 100 Strike Rate,Jockey Last 100 Place Strike Rate,Trainer Last 100 Avg Horse Earnings,Trainer Last 100 Strike Rate,Trainer Last 100 Place Strike Rate,Last Start Margin,Finish Result (Updates after race),win_label,place_label
818220,It's Humphrey,0,6,3,6,G,2,1030.0,41,31.0,-0.3753212551118992,1.0,0.3271037324597996,-1.0000000000000004,-0.23076923076922995,0.005170653094462629,-0.30535569798539663,-1.0,-0.8524124881740774,-0.4171428571428572,-0.9957142857142852,-1.0,0.20000000000000015,-1.0,1.0,6.0,0,0
860416,Gold Maestro,0,9,6,7,G,4,2000.0,52,9.0,-0.047149735513297486,-0.9995888945920056,-0.8135027312720935,-0.12586041066173692,-0.75,0.07627609835064209,0.0008936443262432815,0.039440951331388696,-0.5137774677363096,-0.39999999999999947,-1.0,-1.0,-1.0,-0.9931271483764004,-1.0,0.0,1,1
860416,Marman,0,9,2,7,G,9,2000.0,72,5.0,0.5644083178039419,-1.0,0.12023154364713927,1.0,0.25,0.5549334574551541,0.6144539532050082,0.9537619410359603,-0.28915242413672826,-0.19999999999999973,0.5384615384615383,0.2214399273222805,1.0000000000000002,1.0,-0.41463414634146334,0.3999999999998067,0,1
860416,Manilow,0,9,11,4,G,1,2000.0,-100,6.0,-0.9997180690151208,-0.9998997722376948,-1.0,-0.8822549239681954,-1.0,-1.0,-0.9997180690151208,-1.0,-0.38472270666201597,4.440892098500626e-16,-1.0,-0.5312287076992959,-0.3999999999999999,-0.16838488008271746,0.04878048780487832,1.6999999999999886,0,1
860416,Shakopee,0,9,1,8,G,7,2000.0,-17,7.0,-0.5446030585790798,0.5153585294111065,0.2725072059874669,-1.0,1.0,0.7494754778894723,-0.5446030585790798,-0.8656874124345197,-0.3875130798744333,4.440892098500626e-16,1.0,0.4203951851010677,0.4000000000000001,0.6563573882109655,-0.024390243902438824,2.1000000000001364,0,0
860416,Burgundee Miss,0,9,8,4,M,3,2000.0,-85,26.5,-0.4114854387743938,-0.9932159505011244,-0.6854893569582947,0.12584945538783732,-1.0,-0.2218375722927145,-0.4114854387743938,0.4445124720824048,-1.0,-0.9999999999999998,0.07692307692307665,-0.3608903020667725,-0.09999999999999988,0.3814432987797378,-0.975609756097561,2.2999999999999545,0,0
860416,Cobbers Mate,0,9,3,5,G,6,2000.0,20,9.5,-0.9998691866915956,0.9999999999999998,-0.6303533813129929,0.7781602236588316,-0.25,0.3983290281242495,-0.9998691866915956,1.0,-0.1196372514823858,-0.39999999999999947,0.23076923076923084,1.0,-0.09999999999999988,0.5189003434953516,-0.8780487804878048,3.7999999999999545,0,0
860416,Hiero,0,9,10,4,G,5,2000.0,-100,8.1,-1.0,-0.9966319088560796,-0.6180583215951301,-0.6937592657594145,-1.0,-0.999996831301926,-1.0,0.03737591546015162,0.4949424485524938,1.0000000000000004,0.8461538461538467,-0.7451737448791617,-0.5549999997198969,-1.0,-0.8536585365853657,3.9999999999997726,0,0
860416,Spying On You,0,9,5,9,G,2,2000.0,0,9.1,0.5233708968083235,-0.2409401763142216,0.9999999999999998,0.521140609730808,-0.375,0.8544441944467089,0.5233708968083235,-0.09379964668158937,1.0,1.0000000000000004,0.5384615384615383,0.4203951851010677,0.4000000000000001,0.6563573882109655,1.0,6.500000000000057,0,0
860416,Go One More,0,9,4,5,G,8,2000.0,10,7.5,1.0,-0.9998997722376948,-0.015728971529180846,0.12585903678836052,-0.375,0.9999999999999998,1.0,0.03737591546015162,0.8786187652598536,-0.19999999999999973,0.23076923076923084,-0.5012491483079717,-0.5999999999999999,-0.3745704471561382,0.9268292682926832,7.300000000000012,0,0
858823,It Comes Natural,0,14,4,4,G,3,1210.0,-56,17.0,-0.5171532206799981,-0.9796896805685896,-0.11741781956213647,0.054095802554336984,0.8181818181818201,-0.40062097262775176,-0.5171532206799981,0.02348579013006935,-0.7701898554831398,-0.3684210526315791,-0.5,0.9999999999999998,0.9999999999999998,0.02058174098587995,-0.07999999999999996,0.0,1,1
858823,Niaychi,0,14,9,6,G,12,1210.0,-61,17.0,-0.9030115019438488,-0.999055327245865,-0.941914944037658,0.023052487364212167,-0.2727272727272734,-0.8945607117459817,-0.9030115019438488,-0.08264417973866013,-0.11618022102578628,-0.1578947368421053,-0.09999999999999988,-0.6154887625236936,-0.3333333333333335,-0.4168104337223544,-0.52,1.0599999999998886,0,1
858823,What About Moses,0,14,5,3,G,8,1210.0,-69,4.2,0.06283274310177522,-0.995224490324618,0.2432380100550717,1.0,0.6363636363636367,-0.1495853015499815,0.06283274310177522,1.0,0.43326721450835937,-0.26315789473684226,-0.25,0.40373679935012174,0.6666666666666665,-0.2710130421529429,-0.6,1.2799999999999443,0,1
858823,Massa Mac,0,14,1,5,G,6,1210.0,-71,8.5,-0.7327583493539354,-1.0,-0.7669955023233603,-0.1169293669266258,1.0,-0.7769553539212384,-0.7327583493539354,-0.026240653985297516,0.1238311136299235,0.05263157894736814,0.0,0.061467641483888384,0.16666666666666652,-0.5261584773994128,-0.16000000000000006,1.9099999999998831,0,0
858823,Long Knife Brother,0,14,12,4,G,9,1210.0,63,71.0,-0.6569835101392472,1.0000000000000002,-0.6705259731864689,-0.027390270133145656,-0.4545454545454533,-0.2862707774265296,-0.6569835101392472,0.14389899590125088,-0.7401530178520828,0.05263157894736814,-0.049999999999999815,-0.2965069049553209,0.4999999999999998,-0.7084052168611771,0.6000000000000001,2.119999999999948,0,0
858823,Vital Boom,0,14,8,5,G,11,1210.0,-91,81.0,-1.0,-0.9977842087125656,-0.9610921557133246,0.2061987653914723,0.09090909090908994,-1.0,-1.0,0.1891895553560841,-0.8356474922074243,-0.4736842105263159,-0.5999999999999999,-0.619279718386136,-0.16666666666666674,-0.6719558689688242,0.2,2.5900000000000314,0,0
858823,Poldark's Girl,0,14,6,6,M,10,1210.0,37,51.0,-0.2179305598622645,-0.9977842087125656,-0.4950278036885096,0.2247349815194739,0.4545454545454533,-0.2862707774265296,-0.2179305598622645,0.5278025573320997,-0.9577784074808728,-1.0,-0.75,0.40373679935012174,0.6666666666666665,-0.2710130421529429,0.28,2.8399999999998897,0,0
858823,Defiantly,0,14,11,5,M,14,1210.0,-89,151.0,-0.8548719118334727,-0.995224490324618,-0.958184975719758,-0.16735883083021494,-0.4545454545454533,-0.8491421773393952,-0.8548719118334727,-0.055633998874920376,-1.0,-0.8947368421052633,-1.0,-1.0,-1.0,-1.0,0.15999999999999992,2.8999999999999204,0,0
858823,Morgs Freeman,0,14,2,3,G,5,1210.0,-6,2.8,1.0,-0.9900698504905264,0.9999999999999996,0.42822605365689137,1.0,1.0000000000000002,1.0,0.6496705929557236,1.0000000000000002,1.0,1.0,-0.3782832385594369,0.8333333333333333,-0.3439117379376486,-1.0,7.169999999999874,0,0
858823,Recapitulate,0,14,13,5,G,1,1210.0,193,101.0,-0.7927924513437512,-0.9796896805685896,-1.0,-1.0,-0.4545454545454533,-0.7210226375383104,-0.7927924513437512,-1.0,-0.06687446868801361,0.3684210526315788,-0.2999999999999998,-0.7330083942594098,-0.5000000000000001,-0.7084052168611771,-0.16000000000000006,7.979999999999904,0,0
858823,Waychinicup,0,14,10,6,G,13,1210.0,-69,34.0,-0.6567027451725257,-0.9977842087125656,-0.715856258264761,0.16424452291755642,-0.2727272727272734,-0.6512392972546057,-0.6567027451725257,-0.03329131986488498,-0.7574383678095779,-0.3684210526315791,-0.7999999999999998,-0.5266720823178987,0.3333333333333333,-0.4897091295070599,0.15999999999999992,9.029999999999887,0,0
858823,Toroteija,0,14,14,4,M,2,1210.0,-85,31.0,-0.7927924513437512,-1.0,-0.8745038180985014,-0.6829083604502442,-1.0,-0.8945610354717244,-0.7927924513437512,-1.0,-0.6928308302635308,-0.26315789473684226,-0.6499999999999999,-0.2737611697806662,0.6283333333333332,-0.2035817485520901,-0.31999999999999995,10.159999999999883,0,0
858823,Calbanesco,0,14,7,4,G,4,1210.0,-84,81.0,-0.5938301083340096,-0.9900698504905264,-0.3968639712196016,0.17811027935462898,0.2727272727272734,-0.563159002645408,-0.5938301083340096,0.2856980524151145,-0.7772740153017852,-0.26315789473684226,-0.2,-0.5716219875440023,-0.16666666666666674,-0.5626078252917657,1.0,12.469999999999914,0,0
858823,Big Blows,0,14,3,4,G,7,1210.0,-86,5.5,-0.6569835101392472,-0.995224490324618,-0.36544372651141455,0.15246680061407858,0.8181818181818201,-0.7210226375383104,-0.6569835101392472,0.4997852203606863,-0.7500708415981865,0.05263157894736814,-0.5,0.4217630712508882,-0.2739954658035377,1.0000000000000004,-0.96,13.699999999999905,0,0
820026,Green Empire,0,10,2,9,G,1,1860.0,-23,3.4,0.3041246399466695,-1.0,0.3807106598940413,0.4416901408639808,-0.75,-0.3044274809120313,-1.0,0.12007183466506975,0.907670947587643,0.4444444444444444,0.40740740740740733,0.9999999999999996,0.12395968346112385,0.8716714750786654,-0.8642857142857142,0.0,1,1
820026,Tambo's Heart,0,10,3,7,G,9,1860.0,-15,9.5,-0.13073950887469546,-0.39160317385448,0.3269632726139837,0.6991549295887833,-0.75,-0.5090076335820768,-0.31727798555214337,0.7057610411783668,0.355779243318292,0.11111111111111094,0.4814814814814814,0.8552763778492247,-0.13885241150053915,0.35835737539332596,1.0,1.0000000000000284,0,1
820026,Deputy Dan,0,10,7,6,G,10,1860.0,415,4.25,0.6849147659318933,-0.3960374512314796,0.5497162677412195,-0.09633854855661728,-1.0,-0.2903819615115624,-0.33709276292625456,0.98786863630934,-0.032974661575841946,0.5555555555555556,0.5555555555555554,0.3916247735513709,0.12395968346112385,0.1658645880113241,-1.0,2.25,0,1
